continent,location,date,total_cases,new_cases_smoothed,total_deaths,new_deaths_smoothed,total_cases_per_million,total_deaths_per_million
Europe,United Kingdom,2020-03-16,3692.0,437.42900000000003,66.0,9.0,54.385,0.972
Europe,United Kingdom,2020-03-17,4462.0,510.42900000000003,83.0,10.857000000000001,65.72800000000001,1.2229999999999999
Europe,United Kingdom,2020-03-18,5467.0,595.143,117.0,15.714,80.532,1.723
Europe,United Kingdom,2020-03-19,6533.0,677.571,163.0,22.0,96.235,2.401
Europe,United Kingdom,2020-03-20,7791.0,788.7139999999999,195.0,26.429000000000002,114.766,2.872
Europe,United Kingdom,2020-03-21,9006.0,910.2860000000001,253.0,32.0,132.664,3.727
Europe,United Kingdom,2020-03-22,10395.0,1045.4289999999999,289.0,35.143,153.124,4.257
Europe,United Kingdom,2020-03-23,12744.0,1293.143,365.0,42.714,187.726,5.377000000000001
Europe,United Kingdom,2020-03-24,15126.0,1523.4289999999999,513.0,61.428999999999995,222.815,7.557
Europe,United Kingdom,2020-03-25,17843.0,1768.0,704.0,83.85700000000001,262.83799999999997,10.37
Europe,United Kingdom,2020-03-26,20970.0,2062.429,886.0,103.286,308.9,13.050999999999998
Europe,United Kingdom,2020-03-27,24219.0,2346.857,1174.0,139.857,356.76,17.294
Europe,United Kingdom,2020-03-28,27062.0,2579.429,1466.0,173.28599999999997,398.639,21.595
Europe,United Kingdom,2020-03-29,29954.0,2794.143,1679.0,198.571,441.24,24.733
Europe,United Kingdom,2020-03-30,34281.0,3076.7140000000004,2053.0,241.143,504.97900000000004,30.241999999999997
Europe,United Kingdom,2020-03-31,38815.0,3384.143,2457.0,277.714,571.7669999999999,36.193000000000005
Europe,United Kingdom,2020-04-01,43789.0,3706.571,3130.0,346.57099999999997,645.0369999999999,46.107
Europe,United Kingdom,2020-04-02,48718.0,3964.0,3787.0,414.42900000000003,717.6439999999999,55.785
Europe,United Kingdom,2020-04-03,53699.0,4211.429,4524.0,478.57099999999997,791.0169999999999,66.641
Europe,United Kingdom,2020-04-04,57772.0,4387.143,5281.0,545.0,851.015,77.792
Europe,United Kingdom,2020-04-05,61422.0,4495.429,5882.0,600.429,904.7810000000001,86.645
Europe,United Kingdom,2020-04-06,66738.0,4636.714,6452.0,628.429,983.0889999999999,95.042
Europe,United Kingdom,2020-04-07,72224.0,4772.714,7557.0,728.571,1063.901,111.319
Europe,United Kingdom,2020-04-08,77387.0,4799.714,8589.0,779.857,1139.955,126.521
Europe,United Kingdom,2020-04-09,82293.0,4796.429,9706.0,845.571,1212.223,142.975
Europe,United Kingdom,2020-04-10,86660.0,4708.714,10829.0,900.7139999999999,1276.552,159.517
Europe,United Kingdom,2020-04-11,90273.0,4643.0,11673.0,913.143,1329.773,171.95
Europe,United Kingdom,2020-04-12,93812.0,4627.143,12330.0,921.143,1381.905,181.628
Europe,United Kingdom,2020-04-13,98017.0,4468.429,13055.0,943.2860000000001,1443.8470000000002,192.308
Europe,United Kingdom,2020-04-14,102365.0,4305.857,14135.0,939.7139999999999,1507.896,208.217
Europe,United Kingdom,2020-04-15,107465.0,4296.857,15019.0,918.571,1583.021,221.239
Europe,United Kingdom,2020-04-16,112808.0,4359.286,16059.0,907.571,1661.727,236.558
Europe,United Kingdom,2020-04-17,117798.0,4448.286,16973.0,877.7139999999999,1735.2320000000002,250.02200000000002
Europe,United Kingdom,2020-04-18,122534.0,4608.714,18081.0,915.429,1804.997,266.344
Europe,United Kingdom,2020-04-19,126394.0,4654.571,18514.0,883.429,1861.8570000000002,272.722
Europe,United Kingdom,2020-04-20,131260.0,4749.0,19090.0,862.143,1933.536,281.207
Europe,United Kingdom,2020-04-21,136035.0,4810.0,20314.0,882.7139999999999,2003.874,299.237
Europe,United Kingdom,2020-04-22,141540.0,4867.857,21171.0,878.857,2084.966,311.861
Europe,United Kingdom,2020-04-23,146708.0,4842.857,21855.0,828.0,2161.093,321.937
Europe,United Kingdom,2020-04-24,151689.0,4841.571,22873.0,842.857,2234.466,336.93199999999996
Europe,United Kingdom,2020-04-25,155453.0,4702.714,23689.0,801.143,2289.9120000000003,348.95300000000003
Europe,United Kingdom,2020-04-26,158926.0,4647.429,24053.0,791.2860000000001,2341.072,354.315
Europe,United Kingdom,2020-04-27,163630.0,4624.286,24376.0,755.143,2410.364,359.07300000000004
Europe,United Kingdom,2020-04-28,168357.0,4617.429,25347.0,719.0,2479.996,373.376
Europe,United Kingdom,2020-04-29,173807.0,4609.571,26118.0,706.7139999999999,2560.277,384.733
Europe,United Kingdom,2020-04-30,178771.0,4580.429,26754.0,699.857,2633.4,394.102
Europe,United Kingdom,2020-05-01,183501.0,4544.571,27454.0,654.429,2703.0759999999996,404.413
Europe,United Kingdom,2020-05-02,186731.0,4468.286,28039.0,621.429,2750.655,413.031
Europe,United Kingdom,2020-05-03,189708.0,4397.429,28292.0,605.571,2794.508,416.75699999999995
Europe,United Kingdom,2020-05-04,193091.0,4208.714,28565.0,598.429,2844.342,420.779
Europe,United Kingdom,2020-05-05,196780.0,4060.429,29290.0,563.286,2898.683,431.459
Europe,United Kingdom,2020-05-06,200616.0,3829.857,29937.0,545.571,2955.1890000000003,440.98900000000003
Europe,United Kingdom,2020-05-07,204387.0,3659.429,30395.0,520.143,3010.738,447.736
Europe,United Kingdom,2020-05-08,207439.0,3419.7140000000004,30975.0,503.0,3055.696,456.28
Europe,United Kingdom,2020-05-09,209589.0,3265.429,31250.0,458.714,3087.367,460.33099999999996
Europe,United Kingdom,2020-05-10,211911.0,3171.857,31467.0,453.57099999999997,3121.571,463.527
Europe,United Kingdom,2020-05-11,215500.0,3201.2859999999996,31655.0,441.42900000000003,3174.4390000000003,466.296
Europe,United Kingdom,2020-05-12,218895.0,3159.2859999999996,32270.0,425.714,3224.45,475.356
Europe,United Kingdom,2020-05-13,222195.0,3082.7140000000004,32718.0,397.286,3273.0609999999997,481.955
Europe,United Kingdom,2020-05-14,224813.0,2918.0,33071.0,382.286,3311.625,487.155
Europe,United Kingdom,2020-05-15,227334.0,2842.143,33422.0,349.57099999999997,3348.761,492.325
Europe,United Kingdom,2020-05-16,229406.0,2831.0,33833.0,369.0,3379.283,498.38
Europe,United Kingdom,2020-05-17,231232.0,2760.143,33900.0,347.57099999999997,3406.1809999999996,499.36699999999996
Europe,United Kingdom,2020-05-18,233809.0,2615.571,34046.0,341.57099999999997,3444.1409999999996,501.517
Europe,United Kingdom,2020-05-19,236867.0,2567.429,34547.0,325.286,3489.188,508.897
Europe,United Kingdom,2020-05-20,239579.0,2483.429,34876.0,308.286,3529.137,513.744
Europe,United Kingdom,2020-05-21,242133.0,2474.286,35149.0,296.857,3566.759,517.765
Europe,United Kingdom,2020-05-22,244174.0,2405.714,35440.0,288.286,3596.824,522.052
Europe,United Kingdom,2020-05-23,245682.0,2325.143,35660.0,261.0,3619.038,525.2919999999999
Europe,United Kingdom,2020-05-24,247037.0,2257.857,36039.0,305.57099999999997,3638.998,530.875
Europe,United Kingdom,2020-05-25,248650.0,2120.143,36143.0,299.57099999999997,3662.758,532.4069999999999
Europe,United Kingdom,2020-05-26,250309.0,1920.286,36274.0,246.71400000000003,3687.196,534.337
Europe,United Kingdom,2020-05-27,252118.0,1791.286,36696.0,260.0,3713.844,540.553
Europe,United Kingdom,2020-05-28,253854.0,1674.4289999999999,37039.0,270.0,3739.4159999999997,545.606
Europe,United Kingdom,2020-05-29,255362.0,1598.286,37313.0,267.57099999999997,3761.63,549.6419999999999
Europe,United Kingdom,2020-05-30,256469.0,1541.0,37467.0,258.143,3777.9359999999997,551.911
Europe,United Kingdom,2020-05-31,257539.0,1500.286,37527.0,212.571,3793.698,552.794
Europe,United Kingdom,2020-06-01,258983.0,1476.1429999999998,37613.0,210.0,3814.969,554.061
Europe,United Kingdom,2020-06-02,260453.0,1449.1429999999998,37863.0,227.0,3836.623,557.744
Europe,United Kingdom,2020-06-03,261802.0,1383.4289999999999,38117.0,203.0,3856.494,561.485
Europe,United Kingdom,2020-06-04,263040.0,1312.286,38247.0,172.571,3874.7309999999998,563.4
Europe,United Kingdom,2020-06-05,264150.0,1255.4289999999999,38505.0,170.28599999999997,3891.0820000000003,567.201
Europe,United Kingdom,2020-06-06,264944.0,1210.714,38648.0,168.71400000000003,3902.778,569.307
Europe,United Kingdom,2020-06-07,265662.0,1160.4289999999999,38702.0,167.857,3913.355,570.1030000000001
Europe,United Kingdom,2020-06-08,266756.0,1110.4289999999999,38749.0,162.286,3929.47,570.795
Europe,United Kingdom,2020-06-09,267915.0,1066.0,38946.0,154.714,3946.5429999999997,573.697
Europe,United Kingdom,2020-06-10,269101.0,1042.714,39110.0,141.857,3964.013,576.113
Europe,United Kingdom,2020-06-11,270108.0,1009.7139999999999,39186.0,134.143,3978.847,577.232
Europe,United Kingdom,2020-06-12,271162.0,1001.7139999999999,39317.0,116.0,3994.373,579.1619999999999
Europe,United Kingdom,2020-06-13,272050.0,1015.143,39424.0,110.85700000000001,4007.453,580.738
Europe,United Kingdom,2020-06-14,272857.0,1027.857,39451.0,107.0,4019.341,581.136
Europe,United Kingdom,2020-06-15,273888.0,1018.857,39480.0,104.429,4034.528,581.563
Europe,United Kingdom,2020-06-16,274971.0,1008.0,39600.0,93.429,4050.4809999999998,583.331
Europe,United Kingdom,2020-06-17,275970.0,981.2860000000001,39710.0,85.714,4065.197,584.951
Europe,United Kingdom,2020-06-18,276990.0,983.143,39777.0,84.429,4080.222,585.938
Europe,United Kingdom,2020-06-19,277974.0,973.143,39861.0,77.714,4094.717,587.1759999999999
Europe,United Kingdom,2020-06-20,278640.0,941.429,39932.0,72.571,4104.528,588.221
Europe,United Kingdom,2020-06-21,279264.0,915.2860000000001,39963.0,73.143,4113.72,588.678
Europe,United Kingdom,2020-06-22,280156.0,895.429,39976.0,70.857,4126.859,588.87
Europe,United Kingdom,2020-06-23,281038.0,866.7139999999999,40070.0,67.143,4139.852,590.254
Europe,United Kingdom,2020-06-24,281815.0,835.0,40157.0,63.857,4151.298,591.536
Europe,United Kingdom,2020-06-25,282512.0,788.857,40256.0,68.429,4161.565,592.994
Europe,United Kingdom,2020-06-26,283151.0,739.571,40333.0,67.429,4170.978,594.128
Europe,United Kingdom,2020-06-27,283785.0,735.0,40373.0,63.0,4180.317,594.7180000000001
Europe,United Kingdom,2020-06-28,284192.0,704.0,40404.0,63.0,4186.312,595.174
Europe,United Kingdom,2020-06-29,284812.0,665.143,40425.0,64.143,4195.445,595.484
Europe,United Kingdom,2020-06-30,285216.0,596.857,40479.0,58.428999999999995,4201.396,596.279
Europe,United Kingdom,2020-07-01,285279.0,494.85699999999997,40576.0,59.857,4202.3240000000005,597.7080000000001
Europe,United Kingdom,2020-07-02,285285.0,396.14300000000003,40617.0,51.571000000000005,4202.413,598.312
Europe,United Kingdom,2020-07-03,285787.0,376.57099999999997,40666.0,47.571000000000005,4209.807,599.034
Europe,United Kingdom,2020-07-04,286412.0,375.286,40698.0,46.428999999999995,4219.014,599.505
Europe,United Kingdom,2020-07-05,286931.0,391.286,40717.0,44.714,4226.659000000001,599.785
Europe,United Kingdom,2020-07-06,287290.0,354.0,40728.0,43.286,4231.947,599.947
Europe,United Kingdom,2020-07-07,287874.0,379.714,40782.0,43.286,4240.55,600.742
Europe,United Kingdom,2020-07-08,288511.0,461.714,40839.0,37.571,4249.933,601.582
Europe,United Kingdom,2020-07-09,289154.0,552.714,40870.0,36.143,4259.405,602.039
Europe,United Kingdom,2020-07-10,289678.0,555.857,40904.0,34.0,4267.124,602.54
Europe,United Kingdom,2020-07-11,290504.0,584.571,40921.0,31.857,4279.292,602.79
Europe,United Kingdom,2020-07-12,291154.0,603.286,40930.0,30.429000000000002,4288.866,602.923
Europe,United Kingdom,2020-07-13,291691.0,628.714,40940.0,30.285999999999998,4296.777,603.07
Europe,United Kingdom,2020-07-14,292931.0,722.429,40984.0,28.857,4315.043,603.7180000000001
Europe,United Kingdom,2020-07-15,293469.0,708.2860000000001,41010.0,24.429000000000002,4322.968,604.101
Europe,United Kingdom,2020-07-16,294116.0,708.857,41034.0,23.429000000000002,4332.498,604.4540000000001
Europe,United Kingdom,2020-07-17,294803.0,732.143,41060.0,22.285999999999998,4342.6179999999995,604.837
Europe,United Kingdom,2020-07-18,295632.0,732.571,41069.0,21.143,4354.83,604.97
Europe,United Kingdom,2020-07-19,296358.0,743.429,41080.0,21.429000000000002,4365.524,605.132
Europe,United Kingdom,2020-07-20,296944.0,750.429,41090.0,21.429000000000002,4374.156,605.279
Europe,United Kingdom,2020-07-21,297389.0,636.857,41115.0,18.714000000000002,4380.712,605.648
Europe,United Kingdom,2020-07-22,297952.0,640.429,41132.0,17.429000000000002,4389.005,605.898
Europe,United Kingdom,2020-07-23,298731.0,659.2860000000001,41141.0,15.286,4400.48,606.031
Europe,United Kingdom,2020-07-24,299500.0,671.0,41173.0,16.143,4411.808,606.502
Europe,United Kingdom,2020-07-25,300270.0,662.571,41188.0,17.0,4423.15,606.7230000000001
Europe,United Kingdom,2020-07-26,301020.0,666.0,41196.0,16.570999999999998,4434.198,606.841
Europe,United Kingdom,2020-07-27,301708.0,680.571,41199.0,15.571,4444.333,606.885
Europe,United Kingdom,2020-07-28,302261.0,696.0,41220.0,15.0,4452.479,607.194
Europe,United Kingdom,2020-07-29,303063.0,730.143,41254.0,17.429000000000002,4464.293,607.695
Europe,United Kingdom,2020-07-30,303910.0,739.857,41254.0,16.143,4476.77,607.695
Europe,United Kingdom,2020-07-31,304793.0,756.143,41274.0,14.429,4489.777,607.99
Europe,United Kingdom,2020-08-01,305562.0,756.0,41287.0,14.142999999999999,4501.105,608.181
Europe,United Kingdom,2020-08-02,306309.0,755.571,41292.0,13.714,4512.108,608.255
Europe,United Kingdom,2020-08-03,307251.0,791.857,41293.0,13.429,4525.984,608.27
Europe,United Kingdom,2020-08-04,307926.0,809.2860000000001,41311.0,13.0,4535.928,608.535
Europe,United Kingdom,2020-08-05,308832.0,824.143,41325.0,10.142999999999999,4549.274,608.741
Europe,United Kingdom,2020-08-06,309796.0,840.857,41343.0,12.714,4563.474,609.006
Europe,United Kingdom,2020-08-07,310696.0,843.2860000000001,41355.0,11.571,4576.731,609.183
Europe,United Kingdom,2020-08-08,311461.0,842.7139999999999,41358.0,10.142999999999999,4588.0,609.227
Europe,United Kingdom,2020-08-09,312574.0,895.0,41363.0,10.142999999999999,4604.395,609.3009999999999
Europe,United Kingdom,2020-08-10,313392.0,877.2860000000001,41381.0,12.571,4616.445,609.566
Europe,United Kingdom,2020-08-11,314542.0,945.143,41394.0,11.857000000000001,4633.385,609.757
Europe,United Kingdom,2020-08-12,315581.0,964.143,41414.0,12.714,4648.69,610.052
Europe,United Kingdom,2020-08-13,316729.0,990.429,41432.0,12.714,4665.601,610.317
Europe,United Kingdom,2020-08-14,318190.0,1070.5710000000001,41443.0,12.571,4687.122,610.479
Europe,United Kingdom,2020-08-15,319232.0,1110.143,41446.0,12.571,4702.472,610.523
Europe,United Kingdom,2020-08-16,320343.0,1109.857,41451.0,12.571,4718.837,610.597
Europe,United Kingdom,2020-08-17,321064.0,1096.0,41454.0,10.429,4729.458,610.641
Europe,United Kingdom,2020-08-18,322177.0,1090.714,41466.0,10.286,4745.853,610.818
Europe,United Kingdom,2020-08-19,323008.0,1061.0,41483.0,9.857000000000001,4758.094,611.069
Europe,United Kingdom,2020-08-20,324203.0,1067.714,41489.0,8.142999999999999,4775.697,611.1569999999999
Europe,United Kingdom,2020-08-21,325263.0,1010.429,41491.0,6.857,4791.312,611.186
Europe,United Kingdom,2020-08-22,326595.0,1051.857,41509.0,9.0,4810.933,611.452
Europe,United Kingdom,2020-08-23,327643.0,1042.857,41515.0,9.142999999999999,4826.37,611.54
Europe,United Kingdom,2020-08-24,328620.0,1079.4289999999999,41519.0,9.286,4840.762,611.599
Europe,United Kingdom,2020-08-25,329821.0,1092.0,41535.0,9.857000000000001,4858.454000000001,611.835
Europe,United Kingdom,2020-08-26,330967.0,1137.0,41552.0,9.857000000000001,4875.335,612.085
Europe,United Kingdom,2020-08-27,332509.0,1186.5710000000001,41564.0,10.714,4898.049,612.262
Europe,United Kingdom,2020-08-28,333806.0,1220.4289999999999,41573.0,11.714,4917.155,612.394
Europe,United Kingdom,2020-08-29,334916.0,1188.714,41585.0,10.857000000000001,4933.505999999999,612.571
Europe,United Kingdom,2020-08-30,336668.0,1289.286,41586.0,10.142999999999999,4959.314,612.586
Europe,United Kingdom,2020-08-31,338083.0,1351.8570000000002,41589.0,10.0,4980.157999999999,612.63
Europe,United Kingdom,2020-09-01,339415.0,1370.5710000000001,41592.0,8.142999999999999,4999.779,612.674
Europe,United Kingdom,2020-09-02,340929.0,1423.1429999999998,41602.0,7.143,5022.081,612.821
Europe,United Kingdom,2020-09-03,342708.0,1457.0,41616.0,7.428999999999999,5048.287,613.028
Europe,United Kingdom,2020-09-04,344686.0,1554.286,41626.0,7.571000000000001,5077.424,613.175
Europe,United Kingdom,2020-09-05,346513.0,1656.714,41638.0,7.571000000000001,5104.335999999999,613.352
Europe,United Kingdom,2020-09-06,349500.0,1833.1429999999998,41640.0,7.7139999999999995,5148.337,613.381
Europe,United Kingdom,2020-09-07,352451.0,2052.571,41643.0,7.7139999999999995,5191.807,613.425
Europe,United Kingdom,2020-09-08,354932.0,2216.714,41675.0,11.857000000000001,5228.353,613.8969999999999
Europe,United Kingdom,2020-09-09,357613.0,2383.429,41683.0,11.571,5267.846,614.015
Europe,United Kingdom,2020-09-10,360544.0,2548.0,41697.0,11.571,5311.021,614.221
Europe,United Kingdom,2020-09-11,364088.0,2771.7140000000004,41703.0,11.0,5363.226,614.309
Europe,United Kingdom,2020-09-12,367592.0,3011.2859999999996,41712.0,10.571,5414.842,614.442
Europe,United Kingdom,2020-09-13,370930.0,3061.429,41717.0,11.0,5464.013000000001,614.515
Europe,United Kingdom,2020-09-14,373555.0,3014.857,41726.0,11.857000000000001,5502.681,614.648
Europe,United Kingdom,2020-09-15,376670.0,3105.429,41753.0,11.142999999999999,5548.566,615.0459999999999
Europe,United Kingdom,2020-09-16,380677.0,3294.857,41773.0,12.857000000000001,5607.592,615.34
Europe,United Kingdom,2020-09-17,384087.0,3363.2859999999996,41794.0,13.857000000000001,5657.823,615.65
Europe,United Kingdom,2020-09-18,388416.0,3475.429,41821.0,16.857,5721.592,616.047
Europe,United Kingdom,2020-09-19,392845.0,3607.571,41848.0,19.429000000000002,5786.8330000000005,616.445
Europe,United Kingdom,2020-09-20,396744.0,3687.7140000000004,41866.0,21.285999999999998,5844.268,616.71
Europe,United Kingdom,2020-09-21,401122.0,3938.143,41877.0,21.570999999999998,5908.758000000001,616.872
Europe,United Kingdom,2020-09-22,406058.0,4198.286,41914.0,23.0,5981.469,617.4169999999999
Europe,United Kingdom,2020-09-23,412245.0,4509.714,41951.0,25.429000000000002,6072.607,617.962
Europe,United Kingdom,2020-09-24,418889.0,4971.714,41991.0,28.143,6170.477,618.552
Europe,United Kingdom,2020-09-25,425767.0,5335.857,42025.0,29.143,6271.794,619.052
Europe,United Kingdom,2020-09-26,431817.0,5567.429,42060.0,30.285999999999998,6360.914000000001,619.568
Europe,United Kingdom,2020-09-27,437517.0,5824.714,42077.0,30.143,6444.878000000001,619.818
Europe,United Kingdom,2020-09-28,441573.0,5778.714,42090.0,30.429000000000002,6504.625,620.01
Europe,United Kingdom,2020-09-29,448729.0,6095.857,42162.0,35.429,6610.036999999999,621.071
Europe,United Kingdom,2020-09-30,455846.0,6228.714,42233.0,40.286,6714.875,622.116
Europe,United Kingdom,2020-10-01,462775.0,6269.429,42292.0,43.0,6816.943,622.986
Europe,United Kingdom,2020-10-02,469769.0,6286.0,42358.0,47.571000000000005,6919.968000000001,623.9580000000001
Europe,United Kingdom,2020-10-03,482654.0,7262.429,42407.0,49.571000000000005,7109.772,624.68
Europe,United Kingdom,2020-10-04,505619.0,9728.857,42440.0,51.857,7448.06,625.1659999999999
Europe,United Kingdom,2020-10-05,518222.0,10949.857,42459.0,52.714,7633.709,625.446
Europe,United Kingdom,2020-10-06,532779.0,12007.143,42535.0,53.286,7848.142,626.565
Europe,United Kingdom,2020-10-07,546952.0,13015.143,42605.0,53.143,8056.918000000001,627.596
Europe,United Kingdom,2020-10-08,564502.0,14532.428999999998,42682.0,55.714,8315.44,628.73
Europe,United Kingdom,2020-10-09,578390.0,15517.286,42769.0,58.714,8520.018,630.012
Europe,United Kingdom,2020-10-10,593565.0,15844.428999999998,42850.0,63.286,8743.555,631.205
Europe,United Kingdom,2020-10-11,606447.0,14404.0,42915.0,67.857,8933.314,632.163
Europe,United Kingdom,2020-10-12,620458.0,14605.143,42965.0,72.286,9139.704,632.899
Europe,United Kingdom,2020-10-13,637708.0,14989.857,43108.0,81.857,9393.806999999999,635.006
Europe,United Kingdom,2020-10-14,657459.0,15786.714,43245.0,91.429,9684.75,637.024
Europe,United Kingdom,2020-10-15,676455.0,15993.286,43383.0,100.14299999999999,9964.572,639.057
Europe,United Kingdom,2020-10-16,692112.0,16246.0,43519.0,107.14299999999999,10195.209,641.06
Europe,United Kingdom,2020-10-17,708298.0,16390.429,43669.0,117.0,10433.638,643.27
Europe,United Kingdom,2020-10-18,725292.0,16977.857,43736.0,117.286,10683.97,644.257
Europe,United Kingdom,2020-10-19,744122.0,17666.286,43816.0,121.571,10961.346000000001,645.435
Europe,United Kingdom,2020-10-20,765487.0,18254.143,44057.0,135.571,11276.065,648.985
Europe,United Kingdom,2020-10-21,792194.0,19247.857,44248.0,143.286,11669.475,651.799
Europe,United Kingdom,2020-10-22,813451.0,19570.857,44437.0,150.571,11982.601999999999,654.5830000000001
Europe,United Kingdom,2020-10-23,834010.0,20271.143,44661.0,163.143,12285.448,657.882
Europe,United Kingdom,2020-10-24,857043.0,21249.286,44835.0,166.571,12624.738000000001,660.445
Europe,United Kingdom,2020-10-25,876840.0,21649.714,44986.0,178.571,12916.358999999999,662.67
Europe,United Kingdom,2020-10-26,897740.0,21945.429,45088.0,181.71400000000003,13224.228000000001,664.172
Europe,United Kingdom,2020-10-27,920664.0,22168.142999999996,45455.0,199.71400000000003,13561.912,669.578
Europe,United Kingdom,2020-10-28,945378.0,21883.429,45765.0,216.71400000000003,13925.963,674.145
Europe,United Kingdom,2020-10-29,968456.0,22143.571,46045.0,229.71400000000003,14265.916000000001,678.2689999999999
Europe,United Kingdom,2020-10-30,992874.0,22694.857000000004,46319.0,236.857,14625.607,682.306
Europe,United Kingdom,2020-10-31,1014793.0,22535.714,46645.0,258.57099999999997,14948.486,687.1080000000001
Europe,United Kingdom,2020-11-01,1038054.0,23030.571,46807.0,260.143,15291.133999999998,689.4939999999999
Europe,United Kingdom,2020-11-02,1057021.0,22754.429,46943.0,265.0,15570.528999999999,691.497
Europe,United Kingdom,2020-11-03,1077099.0,22347.857000000004,47340.0,269.286,15866.29,697.346
Europe,United Kingdom,2020-11-04,1102305.0,22418.142999999996,47832.0,295.286,16237.589,704.5930000000001
Europe,United Kingdom,2020-11-05,1126469.0,22573.286,48210.0,309.286,16593.538,710.1610000000001
Europe,United Kingdom,2020-11-06,1149791.0,22416.714,48565.0,320.857,16937.085,715.39
Europe,United Kingdom,2020-11-07,1174770.0,22853.857000000004,48978.0,333.286,17305.04,721.4739999999999
Europe,United Kingdom,2020-11-08,1195350.0,22470.857000000004,49134.0,332.42900000000003,17608.195,723.7719999999999
Europe,United Kingdom,2020-11-09,1216747.0,22818.0,49329.0,340.85699999999997,17923.385,726.645
Europe,United Kingdom,2020-11-10,1237198.0,22871.286,49861.0,360.14300000000003,18224.64,734.4810000000001
Europe,United Kingdom,2020-11-11,1260198.0,22556.142999999996,50457.0,375.0,18563.444,743.2610000000001
Europe,United Kingdom,2020-11-12,1293715.0,23892.286,51020.0,401.42900000000003,19057.168,751.554
Europe,United Kingdom,2020-11-13,1321031.0,24462.857000000004,51396.0,404.42900000000003,19459.549,757.0930000000001
Europe,United Kingdom,2020-11-14,1347907.0,24733.857000000004,51858.0,411.42900000000003,19855.448,763.898
Europe,United Kingdom,2020-11-15,1372884.0,25362.0,52026.0,413.14300000000003,20223.373,766.373
Europe,United Kingdom,2020-11-16,1394299.0,25364.571,52240.0,415.85699999999997,20538.828999999998,769.525
Europe,United Kingdom,2020-11-17,1414359.0,25308.714,52839.0,425.42900000000003,20834.324,778.3489999999999
Europe,United Kingdom,2020-11-18,1434004.0,24829.429,53368.0,415.85699999999997,21123.706000000002,786.1410000000001
Europe,United Kingdom,2020-11-19,1456940.0,23317.857000000004,53870.0,407.14300000000003,21461.567000000003,793.5360000000001
Europe,United Kingdom,2020-11-20,1477214.0,22311.857000000004,54381.0,426.42900000000003,21760.214,801.064
Europe,United Kingdom,2020-11-21,1497135.0,21318.286,54721.0,409.0,22053.662,806.072
Europe,United Kingdom,2020-11-22,1515802.0,20416.857,55120.0,442.0,22328.638,811.949
Europe,United Kingdom,2020-11-23,1531267.0,19566.857,55327.0,441.0,22556.446,814.9989999999999
Europe,United Kingdom,2020-11-24,1542611.0,18321.714,55935.0,442.286,22723.55,823.955
Europe,United Kingdom,2020-11-25,1560872.0,18124.0,56630.0,466.0,22992.545,834.193
Europe,United Kingdom,2020-11-26,1578429.0,17355.571,57128.0,465.42900000000003,23251.17,841.528
Europe,United Kingdom,2020-11-27,1593250.0,16576.571,57648.0,466.714,23469.492000000002,849.188
Europe,United Kingdom,2020-11-28,1609141.0,16000.857,58127.0,486.57099999999997,23703.575,856.2439999999999
Europe,United Kingdom,2020-11-29,1621305.0,15071.857,58342.0,460.286,23882.757999999998,859.4110000000001
Europe,United Kingdom,2020-11-30,1633733.0,14638.0,58545.0,459.714,24065.83,862.4019999999999
Europe,United Kingdom,2020-12-01,1647230.0,14945.571000000002,59148.0,459.0,24264.647999999997,871.284
Europe,United Kingdom,2020-12-02,1663467.0,14656.428999999998,59796.0,452.286,24503.828999999998,880.83
Europe,United Kingdom,2020-12-03,1678418.0,14284.143,60210.0,440.286,24724.065,886.928
Europe,United Kingdom,2020-12-04,1694800.0,14507.143,60714.0,438.0,24965.382,894.352
Europe,United Kingdom,2020-12-05,1710379.0,14462.571000000002,61111.0,426.286,25194.869,900.2
Europe,United Kingdom,2020-12-06,1727751.0,15206.571000000002,61342.0,428.57099999999997,25450.769,903.6030000000001
Europe,United Kingdom,2020-12-07,1742525.0,15541.714,61531.0,426.57099999999997,25668.397999999997,906.387
Europe,United Kingdom,2020-12-08,1754911.0,15383.0,62130.0,426.0,25850.851000000002,915.211
Europe,United Kingdom,2020-12-09,1771545.0,15439.714,62663.0,409.57099999999997,26095.88,923.062
Europe,United Kingdom,2020-12-10,1792611.0,16313.286,63179.0,424.14300000000003,26406.194,930.663
Europe,United Kingdom,2020-12-11,1814395.0,17085.0,63603.0,412.714,26727.085,936.909
Europe,United Kingdom,2020-12-12,1835949.0,17938.571,64123.0,430.286,27044.588,944.569
Europe,United Kingdom,2020-12-13,1854490.0,18105.571,64267.0,417.85699999999997,27317.707000000002,946.69
Europe,United Kingdom,2020-12-14,1874867.0,18906.0,64500.0,424.14300000000003,27617.872000000003,950.122
Europe,United Kingdom,2020-12-15,1893436.0,19789.286,65006.0,410.85699999999997,27891.405,957.576
Europe,United Kingdom,2020-12-16,1918736.0,21027.286,65618.0,422.14300000000003,28264.088,966.591
Europe,United Kingdom,2020-12-17,1954268.0,23093.857000000004,66150.0,424.42900000000003,28787.495,974.428
Europe,United Kingdom,2020-12-18,1982828.0,24061.857000000004,66640.0,433.85699999999997,29208.2,981.6460000000001
Europe,United Kingdom,2020-12-19,2010077.0,24875.429,67177.0,436.286,29609.593999999997,989.556
North America,United States,2020-01-22,1.0,,,,0.003,
North America,United States,2020-01-23,1.0,,,,0.003,
North America,United States,2020-01-24,2.0,,,,0.006,
